TCMGene	DiseasomeGene Manually	DiseasomeGenebySilk
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYP27A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CTX	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP27A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYP27A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP27	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP27A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RUNX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AML3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RUNX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RUNX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CBFA1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RUNX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RUNX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PEBP2A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RUNX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RUNX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RUNX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RUNX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GPC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FKBP5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FKBP5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FKBP5
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FKBP5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FKBP51	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FKBP5
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SGCB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SGCB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LGMD2E	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CD40	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CD40	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CD40
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CD40	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNFRSF5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CD40
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FZD4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FZD4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FZD4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FZD4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EVR1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FZD4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GSS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GSS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GSS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GSS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GSHS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GSS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CHAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMS1A2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CHAT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CHAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CHAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CHAT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCS1L	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCS1L	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCS1L
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCS1L	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FLNMS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCS1L
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCS1L	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GRACILE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCS1L
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/POU1F1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POU1F1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POU1F1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/POU1F1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PIT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POU1F1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/H6PD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GDH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/H6PD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/H6PD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/H6PD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/H6PD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MSX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MSX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRS2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MSX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FPP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MSX2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HOX8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSX2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACTG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACTG1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACTG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DFNA20	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACTG1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACTG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DFNA26	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACTG1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACTG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACTG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACTG1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCB7	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB7	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB7
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCB7	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABC7	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB7
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCB7	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ASAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB7
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LDHA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDHA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDHA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LDHA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDHA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GCLC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GCLC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GCLC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GCLC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GLCLC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GCLC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PKHD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKHD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKHD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PKHD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ARPKD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKHD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PKHD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FCYT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKHD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/DSG4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LAH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DSG4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/DSG4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DSG4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DSG4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TITF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NKX2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TITF1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TITF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TTF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TITF1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TITF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TITF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TITF1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UMOD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UMOD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UMOD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UMOD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ADMCKD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UMOD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UMOD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FJHN	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UMOD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UMOD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HNFJ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UMOD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UMOD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MCKD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UMOD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGXT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGXT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGXT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGXT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGXT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGXT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SPAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGXT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TTR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TTR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TTR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TTR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PALB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TTR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TH
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TYH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TH
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CRYGC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRYGC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CRYGC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRYG3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRYGC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CRYGC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRYGC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRYGC
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/VWF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VWF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VWF
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/VWF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/F8VWF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VWF
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSRP3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CLP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSRP3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMD1M	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSRP3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSRP3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HNF4A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TCF14	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HNF4A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HNF4A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseases/768	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HNF4A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HNF4A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MODY1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HNF4A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HNF4A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HNF4A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HNF4A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL10	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL10	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL10
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL10	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSIF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL10
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL10	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TGIF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL10
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPOX	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPOX	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPOX
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPOX	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPOX
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GPA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MN	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GYPA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MNS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GYPA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYLD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYLD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYLD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYLD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDMT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYLD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYLD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYLD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYLD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYLD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EAC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYLD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UGT1A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UGT1A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UGT1A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UGT1A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UGT1A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UGT1A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UGT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UGT1A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UGT1A6	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNT1	
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/UGT1A6	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UGT1	
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPZ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CHM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPZ
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPZ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMTDI3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPZ
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPZ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DSS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPZ
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPZ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMT1B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPZ
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPZ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPZ	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPZ
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERCC8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERCC8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERCC8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CKN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERCC2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERCC2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EM9	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERCC2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDH1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/UVO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDH1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ATM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ATM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ATM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR3C1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR3C1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR3C1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR3C1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GCR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR3C1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR3C1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GRL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR3C1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/G6S	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ADAMTS2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NPI	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ADAMTS2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ADAMTS2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ADAMTS2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ADAMTS2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPINC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AT3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINC1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPINC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINC1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SQSTM1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SQSTM1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SQSTM1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SQSTM1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/P62	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SQSTM1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SQSTM1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PDB3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SQSTM1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/APOE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/APOE
